"","test_base.user_id","test_base.days_active","test_base.greater_than"
"1402","OTLBRK-G3IQSV-6TJGQC",2,"0"
"1403","F8T5V0-NS57X1-UWHI6A",4,"1"
"1404","8NQ5UM-EDF7RI-EDXCT8",2,"0"
"1405","GN12HC-MA1I47-MASIZ2",3,"1"
"1406","QV1ASW-CZMOQ3-GERXLO",2,"1"
"1407","4YJQCG-B45JZD-WIK8SG",3,"1"
"1408","I6YNVP-CE7I6N-3UI8QK",3,"1"
"1409","QPERM2-TQ1JO5-EW9Y7F",4,"1"
"1410","KOFYJR-H7ODTR-T9ES4M",4,"1"
"1411","FVKRJH-XNQMTL-N2ATI4",3,"1"
"1412","FA8CPK-T5SPMD-QMOD68",4,"1"
"1413","93ETUW-LNGIBS-9EWAN1",4,"1"
"1414","D2JKX8-YXAWGJ-GEOLZD",3,"1"
"1415","9KLFNI-X9V5WR-QT3J8Y",2,"0"
"1416","UEPGZX-9YLP8E-UIOML5",3,"1"
"1417","3SHK8O-JY09H5-RKZMT5",5,"1"
"1418","P3VL7X-7HPGQK-QPFDYZ",5,"1"
"1419","RLKAZS-P7FXYI-4YRWF7",4,"0"
"1420","IHZEXD-1K780P-IMC8LT",2,"0"
"1421","FEVHBR-BD9EY0-36P8TH",4,"1"
"1422","P31OFR-AR8I41-2HY8SG",3,"1"
"1423","9M3CKL-KCODSE-XSGQP2",3,"1"
"1424","UV79TL-FSB4RE-9YPL28",4,"1"
"1425","R1TBHP-R124GE-P6JB31",4,"1"
"1426","FPRUAJ-US85PZ-KUCM7Y",4,"1"
"1427","MRC2PE-TCKDBE-Q3KPTO",4,"1"
"1428","VN74WB-46D8Y1-TQPWZJ",2,"0"
"1429","65QP2G-5FM3W4-B3D29Z",3,"1"
"1430","WEJG2H-XGDU8C-Q5REA2",5,"1"
"1431","PT2AQI-9B7ZUL-2JDLOT",3,"1"
"1432","APN1IH-C9MKGQ-V7D8UM",4,"1"
"1433","TL2URJ-TPEWSD-0LZQP9",2,"0"
"1434","WZJ9IA-MD1YNE-9EIQBM",2,"0"
"1435","EY408C-7XJBHZ-S3DJUX",5,"1"
"1436","MR4UHV-YIC9KT-SGBQDP",4,"1"
"1437","7EJDAX-4VU3WD-OYHJ58",4,"1"
"1438","7236O1-68F43L-CVAP8D",3,"1"
"1439","8VK03N-7Z5S9E-XHLBJK",3,"1"
"1440","P1ATZI-C1AYVJ-B2RHSU",4,"1"
"1441","MWNCOP-B2OLG0-OBDVXP",5,"1"
"1442","0KXP2I-N4BZHP-1L8CY3",3,"1"
"1443","X70KPC-XE4BAN-HN9MQS",2,"1"
"1444","EFGOQ7-SO0YQP-FMTZ5N",2,"0"
"1445","NCO27S-POQ538-4MPCT8",2,"0"
"1446","KXGDAJ-R7FVQA-HO9VN2",4,"1"
"1447","VZJ9O7-DPEG9S-IQEBU5",2,"0"
"1448","0HUYB3-CVQUZ7-FGEP2Y",2,"1"
"1449","SB8ITL-X057IM-YCPBJ2",3,"1"
"1450","9YRSFC-L9738R-KXHRNT",2,"0"
"1451","2NWZBP-WIS8C3-U47C2S",2,"1"
"1452","D071ZV-SM5743-GKD35Y",3,"1"
"1453","1VXHKT-QARO7M-2ZHNWX",3,"0"
"1454","5Z8B7G-XMIYJF-UFHXSG",5,"1"
"1455","M2A8CI-MSY0DH-X0R8EO",4,"1"
"1456","Q7NMBG-USQL6X-8UV4A6",2,"0"
"1457","07M8QU-CJAFB6-8E4C6X",5,"0"
"1458","54DMJZ-V6FE5L-GDKTYW",3,"1"
"1459","NTE8YQ-SZCHKI-9PW6SX",4,"1"
"1460","S6I1NJ-BIO7RZ-74BH8F",3,"1"
"1461","DY8WJ3-2H63BM-V4XNSP",3,"0"
"1462","QMLBSK-W5E8SP-0S6NTV",3,"0"
"1463","1A3G8S-MFT1LB-EA57T2",3,"0"
"1464","AOQUZ9-ZG82EA-Q9DT6X",3,"1"
"1465","1AEYT5-J1ARDN-087JZD",5,"1"
"1466","IBATWY-MHBRQG-CX9ZPR",3,"1"
"1467","N9MKAI-RL0ET6-ZCAD6K",3,"0"
"1468","YSF7I1-QTYV6F-BAE6J4",5,"1"
"1469","X61NBU-TQ9IEH-1H5VGP",2,"0"
"1470","09XQVS-EF72AU-4CGIU7",2,"0"
"1471","8MTOL4-MA2TLE-PMKY3R",4,"1"
"1472","VO5BIF-38J5MG-3PQ1L4",2,"1"
"1473","XNIWJF-YZQSKA-OJVXLH",4,"1"
"1474","NR83LF-B5OSND-43OU29",5,"1"
"1475","LFY6KG-S5KA6J-I0KZPO",3,"1"
"1476","4TS9UA-H2RB7V-MLP18H",4,"1"
"1477","P3VSXC-0X8D92-WJ52ZC",3,"1"
"1478","HECXF5-5GDIHY-J3275G",4,"1"
"1479","XRJM1N-AMTDXJ-O7YCKW",2,"0"
"1480","SC29YL-KX8HRU-86R5V2",5,"1"
"1481","KBL2GO-XVF23S-GQVBLE",3,"0"
"1482","GR7K0W-M3SBN6-RDACY4",3,"1"
"1483","V1UZJQ-BV2OJU-83TB5O",3,"1"
"1484","Y2VGZL-IJGNXC-BJMNYO",3,"1"
"1485","GK7H32-89OADK-RIMY40",3,"1"
"1486","0NEDA6-KFYDEM-XFY2NZ",4,"1"
"1487","NYUO4I-SNCXR4-J1VZ72",3,"0"
"1488","3708IZ-STEFLN-NVSWMI",4,"1"
"1489","Q8G6C9-2DG4TW-PTN6IB",2,"0"
"1490","80PAFI-UB2WSX-1K5HQT",4,"1"
"1491","8D7BFL-6BM8EO-NW1MCG",2,"0"
"1492","7P5UNQ-JGYSDZ-9OC4UF",3,"1"
"1493","46W132-7B6WKJ-DVP760",2,"0"
"1494","7PT689-KYM8C6-9YM7KE",3,"0"
"1495","DHEKQC-916TPQ-R0GPDT",4,"1"
"1496","GWLX37-SRXHEZ-UJ0F97",3,"0"
"1497","83RLB2-UL3RDE-VAI9QP",3,"1"
"1498","2EK5NQ-W9R4MT-78IN5D",4,"1"
"1499","CGLY1I-A8JF29-D9ORW0",5,"1"
"1500","D4ERBP-382LRT-6FRZUO",3,"1"
"1501","Q0V4ZR-V6I2RO-9F2KNH",4,"1"
"1502","84WOQC-3ISX0P-GNZ70Q",3,"1"
"1503","HYGSN6-U04CA1-7WRD1T",4,"1"
"1504","KOYCW5-C3P2G4-JYCZSP",3,"1"
"1505","4VDIQG-P5RY9I-D1SH8U",4,"1"
"1506","CP2VI9-C5T3EI-A8ZKPO",5,"1"
"1507","YPMKAH-OJHBVK-AKOXYT",2,"0"
"1508","9C62DR-7MNLFI-J7RWAK",3,"1"
"1509","1N98Y3-KBEV5G-DVZEO8",5,"1"
"1510","EZ5KPV-N7CLVB-YR34JL",2,"1"
"1511","UJEYF0-DSGEFC-3RATZV",3,"0"
"1512","DE6OJG-XWECYB-H82W0N",3,"1"
"1513","DF5GK6-51MKEY-09VEAO",2,"0"
"1514","HRLUC0-XST0PU-JVAZ9Q",4,"1"
"1515","QCH0NW-ENSQAT-GEAK58",2,"0"
"1516","YX3LID-4UM1L5-3RNLGW",3,"1"
"1517","MLJQAT-2KY4F9-I0423Y",3,"1"
"1518","XK9TPZ-9BU1WN-UD78J9",3,"1"
"1519","4XPDAG-B5ENRC-I27NRM",3,"1"
"1520","W1VB7O-5WUMP1-SK26CI",2,"0"
"1521","Z0FQPB-IV2MXW-CMRYL8",3,"1"
"1522","6LAW3C-9KYJAW-EU7JCB",3,"1"
"1523","UMA3L0-IF53A7-CP9BT4",3,"0"
"1524","N9HO03-4QPCWL-FWDB5N",3,"1"
"1525","39H8O1-QEXB3U-L2KX51",2,"0"
"1526","FRC49W-PIMD1B-R4HBWF",3,"1"
"1527","ED0TXQ-TXZQI1-QNIF5M",2,"0"
"1528","V59HKD-KVAHX7-GRF9J2",4,"1"
"1529","CF21E4-CRFO32-KTLF6A",4,"1"
"1530","8YQJG7-ORM2XV-UCBHL8",3,"0"
"1531","65OPL9-PDIF3M-MJV93K",2,"0"
"1532","7K89D0-RH2AFO-D7O9QY",4,"1"
"1533","9IQ1PO-KHU3CG-U9T0R2",4,"1"
"1534","20N4DT-S1QD6G-C83ZYA",3,"1"
"1535","LNZ9RO-UDYJ6S-YSU72X",3,"1"
"1536","3W0DJM-8LRP0I-ZAR53S",2,"0"
"1537","TMHI7B-SA1OEY-IOJK72",3,"1"
"1538","I3X6LD-9DJCYV-TSILN7",3,"1"
"1539","XG18BN-L65BFY-HO2863",2,"1"
"1540","AUW0RZ-SO57PM-KSC4I2",2,"0"
"1541","79BLZU-4KQEY0-JQTSCI",3,"0"
"1542","09NLQR-SDZEU8-3SP6W1",3,"1"
"1543","C0BZU9-SG3XWB-ERSOFT",5,"1"
"1544","I47CF8-OGJ6I9-26X7ZY",4,"1"
"1545","TMLI74-4A572F-T02SZM",2,"0"
"1546","UN30GK-HFJAB8-SQOY4C",2,"1"
"1547","PGXCOS-STBXVU-FMDPTY",4,"1"
"1548","EBKNS8-F1YZ05-EVSRLY",5,"1"
"1549","AHU6CR-7SH4LI-EWG9R6",4,"1"
"1550","25XYIW-JZKEQP-W6V0K9",5,"1"
"1551","X76GZR-TWEVCM-CMEUT7",3,"0"
"1552","5SIU6C-RZLS51-SV216X",4,"1"
"1553","RYMFZN-8EKJ7Y-2OVMDI",5,"1"
"1554","KMI89L-ZUF129-IS1OHF",2,"0"
"1555","04YOVW-5G7EVF-R9M4EX",4,"1"
"1556","EVPGXK-SD9AKZ-AS5O40",5,"1"
"1557","8TY0IP-1BVKL0-3NDAPG",3,"1"
"1558","947ECS-4D6VF1-0YITCG",3,"1"
"1559","STHYBN-1MUIP8-9AOQ16",3,"1"
"1560","INL5CE-R1LTC8-0QWEH2",3,"0"
"1561","NFOYZ5-CUNPM9-O04L3T",5,"1"
"1562","D82WZL-20XPWM-WLRXGJ",3,"1"
"1563","1FH9KY-46VJX7-GYFVSZ",3,"1"
"1564","NDKE7L-UX12WE-K9A0DU",3,"1"
"1565","H1SVCX-X50FU3-ZHO9ES",3,"1"
"1566","JY06RC-NPWEXI-4FMOWC",2,"1"
"1567","72MQI4-IHY9SL-UGVDOH",2,"0"
"1568","RPKY2O-SNJW3Y-6VZKWF",2,"0"
"1569","76KTPA-M8GZQ5-SF2C7O",2,"0"
"1570","OCXH0E-GM61AU-IQ7EHX",5,"1"
"1571","KZ29BD-4YV3U5-HK69JU",4,"1"
"1572","G6CAQM-0WGLHK-4MXJAG",4,"1"
"1573","H71IF3-3VRJU4-IKU9AV",4,"1"
"1574","N2OT4D-I65VB1-CP3ZW1",4,"1"
"1575","F9Q7TP-ZI5UAD-KSNQC4",3,"1"
"1576","DETVYB-BEUT7Y-ZHM81T",2,"1"
"1577","OEHBTF-VMW7BG-3ZT8VM",3,"1"
"1578","6P90YC-I8EWDP-GCPW5S",4,"1"
"1579","9JOKXF-J0AOI7-K64LI0",3,"1"
"1580","CJRX72-HZV8XQ-J2UCML",2,"0"
"1581","ZVWDPF-U4CPMD-E1YDMR",4,"1"
"1582","S4GD61-GDIJF2-YTAJI1",3,"1"
"1583","YBEPX6-0DNCVQ-R5W8LS",2,"0"
"1584","83EZI5-7K2L83-W4USIP",2,"0"
"1585","8QS5VD-W0POT4-JHRGWO",3,"1"
"1586","DCIYP9-FOH6VL-9L20VI",3,"1"
"1587","AV5F3U-6BQK5I-2PJD8R",2,"0"
"1588","4JCMK6-126G3S-VBDP14",4,"1"
"1589","6ZTD59-5REQOV-Q7810T",5,"1"
"1590","1MTB26-6OLXAH-2GE98R",3,"1"
"1591","AUL89C-LNUV5F-S7CNO0",3,"0"
"1592","2P6WEM-OH89BX-DRNMVX",4,"1"
"1593","XZN8IF-5LTNG0-X4EIB2",3,"1"
"1594","NE6QCZ-FLBHSW-1PVEN2",4,"1"
"1595","XRHFEZ-N1Q04W-TA34BE",2,"0"
"1596","WMH6DK-SB05AP-P6L72Y",2,"1"
"1597","R4Z8TW-STCV1B-H69C50",3,"1"
"1598","7QPJSI-YGAX04-JRQ6WA",3,"1"
"1599","W80E92-H1JR9C-D4MHCX",5,"1"
"1600","1H3L8B-F1JMOK-P70F58",3,"1"
"1601","372XJL-IC7YQX-G1E4PI",4,"1"
"1602","WR2X6Y-JA1M4L-F9QR25",5,"1"
"1603","6GBCX3-RTJF2D-EA2BRO",2,"0"
"1604","2KG7FB-6M2HS1-B6QORW",4,"1"
"1605","RM01J6-RYZ6JC-20OYTI",2,"0"
"1606","B6QDRN-0HFVI2-YPDCKZ",3,"1"
"1607","CF7W9Y-XE4T2V-Y4GM2H",2,"0"
"1608","GFAX1S-8D6HSF-25JG3M",4,"1"
"1609","K52EAH-KLJZ8A-E02PGI",4,"1"
"1610","0GC5EA-WS5JKF-UOHZF0",3,"1"
"1611","QX2FYJ-AKPLS8-UMH7RG",3,"1"
"1612","AZH7LS-6PASW8-03TACV",5,"1"
"1613","BIS5QE-K2W516-TJQR5I",2,"0"
"1614","D51EMB-N7304Q-7SRQBM",3,"1"
"1615","45UFZD-WHSAMZ-GR4KQ8",3,"1"
"1616","JW6O57-2FTK6H-U591ZO",3,"1"
"1617","XVTM8W-2VS0OK-4V5DY9",3,"0"
"1618","60FLQM-RVZBEK-OLATIR",2,"1"
"1619","T2BHLI-B8YFTO-6IPNYT",5,"1"
"1620","5F2BI8-WEA5OU-OMEUDA",4,"1"
"1621","XB7C68-EGHY9T-1QHABZ",3,"1"
"1622","LJYN8D-8QKN1M-E6VSLZ",4,"1"
"1623","I21G9K-A7CLN1-6TSKLC",3,"1"
"1624","NJAULF-R89ZDH-S6PYTW",3,"1"
"1625","7ASU09-DNXIT0-0JNCTX",4,"1"
"1626","Z1U5OB-S4R2TG-3QNJMG",3,"1"
"1627","IKMZSF-0KBS2M-ARS6P5",3,"0"
"1628","OB1E47-W43FSE-WSP5JQ",3,"1"
"1629","BTW5X6-O5CLBE-UZ6KPQ",3,"1"
"1630","OX67LN-BNP93F-Z48INS",3,"1"
"1631","2YGF48-MQI3P1-0B3MP7",2,"0"
"1632","LIF26E-WUSJ3I-M95OWE",5,"1"
"1633","3065PX-RLW24P-CBWSHL",4,"1"
"1634","E71ZBP-RKU6YX-3RBEL2",4,"1"
"1635","VOWY7M-M0JQK7-HR9854",4,"1"
"1636","ZFJOUP-LEJ045-0Y8O6V",2,"1"
"1637","WBRNI4-5SIXDB-TN4DB3",2,"0"
"1638","F6OQS7-Z4GX0W-VY4SF5",3,"1"
"1639","05A6LP-N1WXZ4-NSWRLH",3,"1"
"1640","5QZNHL-REQXNS-JL2N04",2,"0"
"1641","M03Y5H-HI8750-JSNVZL",3,"0"
"1642","NMBF6L-WU7XBA-YNHDL6",3,"1"
"1643","9Q5XZP-VM7SOG-82A5MB",5,"1"
"1644","CF49Y6-LYXPRI-DKB465",5,"1"
"1645","5BCRGE-SXYF4N-T06DRH",5,"1"
"1646","53O1KE-4DC6IB-6IBLE9",4,"1"
"1647","M3VO04-OX7C6W-GAE80L",2,"0"
"1648","2FYI0T-XT67G0-ZV9ECL",3,"1"
"1649","FLA5PZ-8SX5H4-X981GN",2,"0"
"1650","LYW578-IZP1OY-M5P6I9",3,"1"
"1651","VS19P0-89316X-S6C1UX",2,"0"
"1652","17OUY3-AHDNC2-6EO7HM",3,"1"
"1653","RK8TBX-9ZI6HP-F6URDE",4,"1"
"1654","PIELX8-QKAG18-9FGWVD",3,"0"
"1655","E3Z5K1-7MQX84-BXS8K0",2,"0"
"1656","GETLCX-N7GUTA-VXUNPW",2,"0"
"1657","KPAZNB-3TMQIW-C06M7X",5,"1"
"1658","5L2ZVY-9SUXLN-79ZEMA",2,"0"
"1659","SXPVNZ-7302TG-EBN09A",5,"1"
"1660","W1HSJI-ECTKWG-PA8QC3",4,"1"
"1661","PFR9XM-03GP7N-4I3H8E",3,"0"
"1662","3HOA2V-GHDMNE-GSHYMA",5,"1"
"1663","8U4XDY-PLNV5H-NC8LHO",2,"0"
"1664","OJES4V-L9M5JO-89G2VI",3,"1"
"1665","6DNTI5-RELIZA-5LOAZ9",3,"0"
"1666","Y9LV5K-PS8REA-C1WMB7",3,"1"
"1667","7AHDNM-GNYEB2-XR52QU",4,"1"
"1668","JHKTCZ-03MG8J-MKLOVI",2,"0"
"1669","7LT9DG-FC8NO7-GZ5UAJ",3,"1"
"1670","OT2HQ9-IGM5YS-OVE5IN",3,"1"
"1671","803VG1-AMHCNG-7OAXFQ",3,"1"
"1672","I5JK3U-9WDH7Z-4GF50Y",3,"1"
"1673","USCOZ8-DBUGKF-UHWNFZ",2,"0"
"1674","SW61Z3-7TKLUF-FO56MQ",3,"1"
"1675","MURNSF-O13IBY-R9U3YE",4,"1"
"1676","DOCIR7-BNOLVM-6JPZ9M",3,"1"
"1677","L6AVU1-QAFNRV-RXDGHU",3,"1"
"1678","LJUMOG-BGEXHW-X4QA7E",3,"1"
"1679","ZQM8DW-ZSGXAQ-4RCJSP",2,"0"
"1680","L780RF-DNIOPL-FV6T8S",4,"0"
"1681","KXIY20-6D7RYU-WU31JM",3,"1"
"1682","R3AEPC-N2RSLC-4P7F2Y",2,"1"
"1683","85VUKE-20R5MY-W2RBE3",2,"0"
"1684","39N5V0-TQ8XSJ-JTM0RE",3,"1"
"1685","WM0F76-ZN41DP-39MPSK",2,"0"
"1686","P3YAQB-MR7SYP-K345TZ",3,"1"
"1687","XQNGR7-TM7GX6-GKN3RI",5,"1"
"1688","X2YGF3-47QIHF-087NZR",5,"1"
"1689","FIQ4OK-J531SG-7CUPAQ",2,"0"
"1690","FC71ZJ-KRTVSN-ZI7F18",3,"0"
"1691","5RWCU6-KTZU0M-DZIOJE",2,"0"
"1692","P923NK-CTVM2O-85IEK7",4,"1"
"1693","IQ8AY7-EJCRQ3-3D4PAE",5,"1"
"1694","RQ5KV3-4HCKJ9-4JHC2G",2,"0"
"1695","6AY4SG-F41OEU-02NYWU",2,"1"
"1696","WLZR3B-BDYX9T-7YGTEF",3,"1"
"1697","EVMRCP-CXF0PO-37CXQV",4,"1"
"1698","4KN97G-B86WNY-K4C6F2",5,"1"
"1699","B1E63Y-QKJZO4-6QUDMI",3,"1"
"1700","39AB4E-6OVJWM-P984W0",4,"1"
"1701","V6319J-61WLD7-AEYBD4",2,"0"
"1702","LW3ZG8-AZSEW3-3XNWVT",2,"0"
"1703","TI0LDK-8NC07R-JM9RFS",4,"1"
"1704","9ISQPX-RBCD0N-COH843",3,"1"
"1705","YZBPOE-M01EK5-537OVS",3,"1"
"1706","N3VM0O-RUJD7E-VW67AN",4,"1"
"1707","4T2XNH-VB5S9L-SKANO0",3,"1"
"1708","42DI0F-H6PLND-LV6HWY",3,"1"
"1709","BWGA7Z-W9235T-QCO18S",3,"1"
"1710","URMZI4-8UNEXA-TZA8OL",3,"1"
"1711","CT1VG9-VODNL2-PM1KZX",3,"1"
"1712","93BUEO-PO71IA-WN21O5",5,"1"
"1713","3VQUJI-V8AYBX-M0L8TZ",3,"1"
"1714","CFQ4D7-OCAGEW-IOMFZU",4,"1"
"1715","OZCB48-KGDVLE-M8B5Z0",3,"1"
"1716","KLWDUQ-AZTF0E-0WUHM9",5,"1"
"1717","M62K30-WXT0CQ-TEA65K",3,"1"
"1718","H6JBEQ-56FE4X-E2FXYT",3,"1"
"1719","5YO0HT-HQK8VJ-CSBAWN",4,"1"
"1720","6B75WY-E75PZ1-FEI7VT",2,"1"
"1721","L46X3I-10AIKG-K1XCH5",3,"1"
"1722","XCQYE8-NEXSF4-2VU4C6",3,"1"
"1723","5WBSNF-PBJATI-265OQJ",4,"1"
"1724","BAXMP7-1VXFY0-5HUL36",3,"0"
"1725","YXCFDP-LC5KZJ-FT46E3",3,"1"
"1726","KI04S7-CSKRY4-UXB93J",3,"1"
"1727","2V403S-F57KTP-42ABH9",3,"1"
"1728","IVR8CH-TJUY8H-OJ9IV5",4,"1"
"1729","58M0CI-HER3NA-HJ0B1E",4,"1"
"1730","PVFMAO-BR34LD-H1Z5DS",3,"1"
"1731","X6B75L-M538WN-ZX9U7T",3,"1"
"1732","TVHD0L-1RO90A-N37BU6",2,"1"
"1733","6CMYNL-AICVMO-XE1KZB",4,"1"
"1734","J8CVU6-WXJ6ZN-O2FSK5",3,"1"
"1735","KWI2G6-NXU6G0-YH1MW0",2,"0"
"1736","I4EVT0-MQ6YTA-F9GNS2",3,"1"
"1737","LMC6EJ-3NO51Q-H7OEY3",4,"0"
"1738","KY9H8R-2ELMR5-29O36C",2,"0"
"1739","KJMQNB-CTJO57-S21KH3",3,"1"
"1740","1DIHEK-YTUNPI-9DQZLE",2,"0"
"1741","OWPH7Y-81Q4GZ-94KYRJ",2,"0"
"1742","D97ULK-AIF9BH-TBMDO4",3,"1"
"1743","4XE7RS-IA5ZS4-1RK0P4",3,"1"
"1744","YUFBRE-0RYNMH-5OEKZQ",3,"1"
"1745","E9K2XN-Z96YCF-NFGO5S",3,"1"
"1746","74G8Y0-91JGNU-I2GQV1",2,"0"
"1747","COXA59-VGQDKA-WS45FB",4,"1"
"1748","E2ZU5K-FVQ9NB-1PR59D",2,"0"
"1749","VBAM12-CLZBN3-RM8PDX",3,"1"
"1750","8245EO-LUH4QK-T6JNZL",3,"1"
"1751","0C5U9H-EN3LCY-XT7QHW",4,"1"
"1752","K7ZVLA-KSOZ3Y-S9BV2O",2,"0"
"1753","O75UDR-HWL71Y-XGWNK8",5,"1"
"1754","FS7OJR-OQZ7W5-GCKT2L",4,"1"
"1755","NIYB1D-B5KHM0-OCRE38",5,"1"
"1756","6BNAXL-WGVZP4-WG8YJQ",4,"1"
"1757","H7N2YR-GAPO6F-60IBQL",2,"0"
"1758","4TBIH2-NHPJOZ-OM4U2E",3,"1"
"1759","3UGPF7-VQW8SF-C0WJYS",2,"0"
"1760","A4WX7P-BINJ9D-7UZDW0",4,"0"
"1761","D27VSI-2G6R3I-F405EI",3,"1"
"1762","SDIMRC-6H7XJP-KAL5ZI",3,"1"
"1763","S9E0PT-WPQABI-WB7C9S",2,"0"
"1764","KHL8N6-NOQ7IP-CEW6YN",3,"1"
"1765","71F6LC-1CMR52-T01IJH",3,"1"
"1766","D8REMZ-NP7XJU-0CNKZ9",2,"0"
"1767","T39GZY-PD5SM3-QKRZTY",3,"1"
"1768","8UFJLX-RSD219-JI06VK",2,"0"
"1769","K9OUWB-L9RU7C-JV8HMP",3,"1"
"1770","QFEYZT-4ASVIP-URHT1C",4,"1"
"1771","CRGPBX-VACGUR-QEAMC8",2,"1"
"1772","D0U6MQ-TSDJ5K-Q815T3",3,"1"
"1773","E1YOLG-X03J9T-ZGQXAM",3,"0"
"1774","7TWPFB-DZUG56-DPARFK",4,"1"
"1775","G95UQD-Z8RC71-AR5FHU",4,"1"
"1776","OCZFVN-L6S9YA-OFRE2K",4,"1"
"1777","7BYS4W-976CNL-P2DHAS",2,"0"
"1778","MP8CJ6-1IS8LP-D4KT2A",5,"1"
"1779","2K5SXE-6G7NAX-0E297J",3,"1"
"1780","5BUPTF-RLMK0O-9D2A1M",4,"1"
"1781","L7GC15-ZG30C1-4KVRL7",3,"1"
"1782","U4KYVO-C06IGS-OB6U5F",3,"1"
"1783","3PWSCZ-68ODHF-FU2WLX",4,"1"
"1784","8VTKND-A3T1LJ-51OWES",4,"0"
"1785","97KPM3-3EPQMB-V40STH",3,"1"
"1786","R4UM2S-4T08IW-EGWD5Z",2,"0"
"1787","12TG4A-8SNB4Z-ZUPO70",3,"1"
"1788","MZNR1U-OL40AT-FLXT7M",5,"1"
"1789","KRAO5G-2RLTCS-CXJOKR",2,"0"
"1790","CMBPQL-89QVHJ-3Q5IUG",2,"1"
"1791","T5X4GA-TASW8N-SMGBY1",3,"1"
"1792","70632Q-3BOLZF-SOAJI0",3,"1"
"1793","MVGJQP-TE2GUZ-69RQFO",3,"1"
"1794","ZYBD64-AHTVKC-IXSPWQ",3,"1"
"1795","YN9UW5-38IZN4-OQ74J5",4,"1"
"1796","KJOW71-ATIQVJ-RMYDBI",2,"0"
"1797","NDFKZ1-YGHWIA-60E9IB",3,"0"
"1798","AIWE5L-EN8260-7F13XS",2,"0"
"1799","O4UR3P-9H5MKO-PU25GY",5,"1"
"1800","VY5KNB-6AXE31-U4QMVR",2,"0"
"1801","NUY2P1-I2H831-N1PYJX",5,"1"
"1802","1KT70G-OPMEH5-7PIO9M",5,"1"
"1803","MCP645-M15Z4V-9F2NAC",3,"1"
"1804","NUTR67-QGMI05-HXQLFP",4,"1"
"1805","O1VIM5-8VYAXL-XDN1KY",3,"1"
"1806","YMNDAB-5XKL9W-3Q29KL",2,"1"
"1807","HA932O-L0F4Q1-SIOBTU",3,"1"
"1808","W9LC1R-2NY457-HAM8SG",3,"1"
"1809","ON5ECZ-JYHU80-410NFH",4,"1"
"1810","05OEC8-D7WBOK-613XDL",4,"1"
"1811","JVWD26-CFUS70-D18LXT",2,"0"
"1812","VTI5DL-GB89KM-DUZAK7",3,"0"
"1813","QS62MX-VZ9BXP-MSEAH6",2,"0"
"1814","H0KWUJ-6N51WU-QERKS8",4,"1"
"1815","6I2TH1-7WL5CN-9CGEWU",3,"1"
"1816","LP8ORS-EQDBKW-R6LK9J",3,"1"
"1817","R0SCDY-AOJELF-YBWXRF",4,"1"
"1818","FEKVL0-Y0CRZ5-O39MP7",3,"1"
"1819","8KDO4A-N1U934-Q91N5O",3,"0"
"1820","WYCGK2-J91HM6-I6VLNU",3,"1"
"1821","Q1ZX8U-M6Y2SK-DN1WZE",3,"1"
"1822","NJKZ9B-E1672Z-SBI4OK",3,"1"
"1823","GRKUWE-YHCP0E-JKW5F1",3,"0"
"1824","UEWQBH-7G806C-3LBI48",3,"1"
"1825","40QT8E-MRESN5-FM8ICQ",2,"0"
"1826","MI63WU-GNEI3F-DRU8TN",4,"1"
"1827","FJHD04-3TAW9P-C4X82R",2,"0"
"1828","WHDFY6-13OJ8K-8352NE",5,"1"
"1829","PLZMSQ-V5ULDT-VGOAXK",2,"0"
"1830","26LYFQ-WE4CUR-Y4ODXT",3,"1"
"1831","QX704Z-WE94NV-V3D6N7",4,"0"
"1832","LFGBVE-3VX27B-D5MLNT",4,"1"
"1833","PKNE65-9HL6GI-7A0YW1",2,"0"
"1834","SPFMQE-09PNJY-YDUOIS",3,"1"
"1835","GQBETU-Z8R7PH-FG2ZDR",3,"1"
"1836","3COXPW-C3YRFM-0BL342",3,"1"
"1837","A2ORQS-7Q9FE8-G5LFIT",5,"1"
"1838","V216QP-6Q9BMD-BFC62Q",2,"0"
"1839","MUJ3KO-Y9CK7X-8NU5AB",4,"1"
"1840","7CEX0W-KGH6D8-YWO2J3",2,"0"
"1841","VG6PZH-EQN7W3-OCHVB9",5,"1"
"1842","H3DAYG-MLP75E-KV0B2E",3,"1"
"1843","40CWGM-GSCEOU-ET4ZVY",5,"1"
"1844","BGNVAE-5HO8W7-5GFXZT",3,"1"
"1845","25TECB-R964CP-C4BAR3",3,"1"
"1846","ENUIPO-SZ7WPU-DNLQ8C",4,"1"
"1847","HZU1MO-1R3YW6-ATE3GF",3,"0"
"1848","4GXLVH-4GFMKI-ENFPZT",3,"0"
"1849","ZVMAS0-418KRL-N6X9FK",4,"1"
"1850","DRWE7U-7TR3LJ-W19FSE",3,"1"
"1851","3JD2MW-9XT71Q-6Y2J0M",2,"0"
"1852","LPANDO-GAEPO8-M2UPRG",2,"0"
"1853","V7JEFN-MHFDBL-KNODUQ",4,"1"
"1854","PSXJNT-LW56DH-7FAINT",4,"1"
"1855","UDTCNB-ZU3FS5-5DC9EP",2,"1"
"1856","R5QH79-LQ64W3-0CN9RA",3,"1"
"1857","FZ8UV6-48IM9F-WZL2TQ",4,"0"
"1858","MZ6JSL-VTRJG4-BRTG01",4,"1"
"1859","C1B4GJ-WVPJS6-O5ZDAV",5,"1"
"1860","LOE8TV-LHJ3BN-ZW3MLR",3,"1"
